Time,Interval Start,Interval End,Location,Location Type,Market,SPP
2024-07-20 07:00:00-05:00,2024-07-20 07:00:00-05:00,2024-07-20 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,10.07
2024-07-20 08:00:00-05:00,2024-07-20 08:00:00-05:00,2024-07-20 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,11.92
2024-07-20 09:00:00-05:00,2024-07-20 09:00:00-05:00,2024-07-20 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,10.63
2024-07-20 10:00:00-05:00,2024-07-20 10:00:00-05:00,2024-07-20 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,13.76
2024-07-20 11:00:00-05:00,2024-07-20 11:00:00-05:00,2024-07-20 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.35
2024-07-20 12:00:00-05:00,2024-07-20 12:00:00-05:00,2024-07-20 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,27.94
2024-07-20 13:00:00-05:00,2024-07-20 13:00:00-05:00,2024-07-20 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.36
2024-07-20 14:00:00-05:00,2024-07-20 14:00:00-05:00,2024-07-20 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,31.52
2024-07-20 15:00:00-05:00,2024-07-20 15:00:00-05:00,2024-07-20 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,34.36
2024-07-20 16:00:00-05:00,2024-07-20 16:00:00-05:00,2024-07-20 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,35.91
2024-07-20 17:00:00-05:00,2024-07-20 17:00:00-05:00,2024-07-20 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,37.34
2024-07-20 18:00:00-05:00,2024-07-20 18:00:00-05:00,2024-07-20 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,34.53
2024-07-20 19:00:00-05:00,2024-07-20 19:00:00-05:00,2024-07-20 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,45.17
2024-07-20 20:00:00-05:00,2024-07-20 20:00:00-05:00,2024-07-20 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,35.91
2024-07-20 21:00:00-05:00,2024-07-20 21:00:00-05:00,2024-07-20 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,8.4
2024-07-20 22:00:00-05:00,2024-07-20 22:00:00-05:00,2024-07-20 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,1.7
2024-07-20 23:00:00-05:00,2024-07-20 23:00:00-05:00,2024-07-21 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,1.23
2024-07-21 00:00:00-05:00,2024-07-21 00:00:00-05:00,2024-07-21 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,24.11
2024-07-21 01:00:00-05:00,2024-07-21 01:00:00-05:00,2024-07-21 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.5
2024-07-21 02:00:00-05:00,2024-07-21 02:00:00-05:00,2024-07-21 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.88
2024-07-21 03:00:00-05:00,2024-07-21 03:00:00-05:00,2024-07-21 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.55
2024-07-21 04:00:00-05:00,2024-07-21 04:00:00-05:00,2024-07-21 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.67
2024-07-21 05:00:00-05:00,2024-07-21 05:00:00-05:00,2024-07-21 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.95
2024-07-21 06:00:00-05:00,2024-07-21 06:00:00-05:00,2024-07-21 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.57
2024-07-21 07:00:00-05:00,2024-07-21 07:00:00-05:00,2024-07-21 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,19.99
2024-07-21 08:00:00-05:00,2024-07-21 08:00:00-05:00,2024-07-21 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.18
2024-07-21 09:00:00-05:00,2024-07-21 09:00:00-05:00,2024-07-21 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.74
2024-07-21 10:00:00-05:00,2024-07-21 10:00:00-05:00,2024-07-21 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,19.33
2024-07-21 11:00:00-05:00,2024-07-21 11:00:00-05:00,2024-07-21 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.76
2024-07-21 12:00:00-05:00,2024-07-21 12:00:00-05:00,2024-07-21 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.39
2024-07-21 13:00:00-05:00,2024-07-21 13:00:00-05:00,2024-07-21 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.96
2024-07-21 14:00:00-05:00,2024-07-21 14:00:00-05:00,2024-07-21 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.77
2024-07-21 15:00:00-05:00,2024-07-21 15:00:00-05:00,2024-07-21 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,27.26
2024-07-21 16:00:00-05:00,2024-07-21 16:00:00-05:00,2024-07-21 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,27.19
2024-07-21 17:00:00-05:00,2024-07-21 17:00:00-05:00,2024-07-21 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.45
2024-07-21 18:00:00-05:00,2024-07-21 18:00:00-05:00,2024-07-21 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,28.32
2024-07-21 19:00:00-05:00,2024-07-21 19:00:00-05:00,2024-07-21 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,40.33
2024-07-21 20:00:00-05:00,2024-07-21 20:00:00-05:00,2024-07-21 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,28.11
2024-07-21 21:00:00-05:00,2024-07-21 21:00:00-05:00,2024-07-21 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.95
2024-07-21 22:00:00-05:00,2024-07-21 22:00:00-05:00,2024-07-21 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,3.04
2024-07-21 23:00:00-05:00,2024-07-21 23:00:00-05:00,2024-07-22 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,22.34
2024-07-22 00:00:00-05:00,2024-07-22 00:00:00-05:00,2024-07-22 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,22.84
2024-07-22 01:00:00-05:00,2024-07-22 01:00:00-05:00,2024-07-22 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,22.86
2024-07-22 02:00:00-05:00,2024-07-22 02:00:00-05:00,2024-07-22 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.19
2024-07-22 03:00:00-05:00,2024-07-22 03:00:00-05:00,2024-07-22 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,17.68
2024-07-22 04:00:00-05:00,2024-07-22 04:00:00-05:00,2024-07-22 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.47
2024-07-22 05:00:00-05:00,2024-07-22 05:00:00-05:00,2024-07-22 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,17.96
2024-07-22 06:00:00-05:00,2024-07-22 06:00:00-05:00,2024-07-22 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.59
2024-07-22 07:00:00-05:00,2024-07-22 07:00:00-05:00,2024-07-22 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.02
2024-07-22 08:00:00-05:00,2024-07-22 08:00:00-05:00,2024-07-22 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.21
2024-07-22 09:00:00-05:00,2024-07-22 09:00:00-05:00,2024-07-22 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.3
2024-07-22 10:00:00-05:00,2024-07-22 10:00:00-05:00,2024-07-22 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.58
2024-07-22 11:00:00-05:00,2024-07-22 11:00:00-05:00,2024-07-22 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,27.74
2024-07-22 12:00:00-05:00,2024-07-22 12:00:00-05:00,2024-07-22 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,28.67
2024-07-22 13:00:00-05:00,2024-07-22 13:00:00-05:00,2024-07-22 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,29.8
2024-07-22 14:00:00-05:00,2024-07-22 14:00:00-05:00,2024-07-22 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.73
2024-07-22 15:00:00-05:00,2024-07-22 15:00:00-05:00,2024-07-22 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.7
2024-07-22 16:00:00-05:00,2024-07-22 16:00:00-05:00,2024-07-22 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.07
2024-07-22 17:00:00-05:00,2024-07-22 17:00:00-05:00,2024-07-22 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.79
2024-07-22 18:00:00-05:00,2024-07-22 18:00:00-05:00,2024-07-22 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.73
2024-07-22 19:00:00-05:00,2024-07-22 19:00:00-05:00,2024-07-22 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,31.01
2024-07-22 20:00:00-05:00,2024-07-22 20:00:00-05:00,2024-07-22 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,34.16
2024-07-22 21:00:00-05:00,2024-07-22 21:00:00-05:00,2024-07-22 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,12.63
2024-07-22 22:00:00-05:00,2024-07-22 22:00:00-05:00,2024-07-22 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,28.66
2024-07-22 23:00:00-05:00,2024-07-22 23:00:00-05:00,2024-07-23 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.0
2024-07-23 00:00:00-05:00,2024-07-23 00:00:00-05:00,2024-07-23 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.81
2024-07-23 01:00:00-05:00,2024-07-23 01:00:00-05:00,2024-07-23 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.29
2024-07-23 02:00:00-05:00,2024-07-23 02:00:00-05:00,2024-07-23 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,19.92
2024-07-23 03:00:00-05:00,2024-07-23 03:00:00-05:00,2024-07-23 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,22.06
2024-07-23 04:00:00-05:00,2024-07-23 04:00:00-05:00,2024-07-23 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.84
2024-07-23 05:00:00-05:00,2024-07-23 05:00:00-05:00,2024-07-23 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.46
2024-07-23 06:00:00-05:00,2024-07-23 06:00:00-05:00,2024-07-23 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.45
2024-07-23 07:00:00-05:00,2024-07-23 07:00:00-05:00,2024-07-23 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.32
2024-07-23 08:00:00-05:00,2024-07-23 08:00:00-05:00,2024-07-23 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,31.42
2024-07-23 09:00:00-05:00,2024-07-23 09:00:00-05:00,2024-07-23 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.64
2024-07-23 10:00:00-05:00,2024-07-23 10:00:00-05:00,2024-07-23 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.42
2024-07-23 11:00:00-05:00,2024-07-23 11:00:00-05:00,2024-07-23 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,27.95
2024-07-23 12:00:00-05:00,2024-07-23 12:00:00-05:00,2024-07-23 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.6
2024-07-23 13:00:00-05:00,2024-07-23 13:00:00-05:00,2024-07-23 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.39
2024-07-23 14:00:00-05:00,2024-07-23 14:00:00-05:00,2024-07-23 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.51
2024-07-23 15:00:00-05:00,2024-07-23 15:00:00-05:00,2024-07-23 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,34.2
2024-07-23 16:00:00-05:00,2024-07-23 16:00:00-05:00,2024-07-23 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,38.62
2024-07-23 17:00:00-05:00,2024-07-23 17:00:00-05:00,2024-07-23 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.49
2024-07-23 18:00:00-05:00,2024-07-23 18:00:00-05:00,2024-07-23 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.48
2024-07-23 19:00:00-05:00,2024-07-23 19:00:00-05:00,2024-07-23 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,36.61
2024-07-23 20:00:00-05:00,2024-07-23 20:00:00-05:00,2024-07-23 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,32.46
2024-07-23 21:00:00-05:00,2024-07-23 21:00:00-05:00,2024-07-23 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.63
2024-07-23 22:00:00-05:00,2024-07-23 22:00:00-05:00,2024-07-23 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.81
2024-07-23 23:00:00-05:00,2024-07-23 23:00:00-05:00,2024-07-24 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,14.07
2024-07-24 00:00:00-05:00,2024-07-24 00:00:00-05:00,2024-07-24 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,8.5
2024-07-24 01:00:00-05:00,2024-07-24 01:00:00-05:00,2024-07-24 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,5.46
2024-07-24 02:00:00-05:00,2024-07-24 02:00:00-05:00,2024-07-24 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,14.55
2024-07-24 03:00:00-05:00,2024-07-24 03:00:00-05:00,2024-07-24 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,13.93
2024-07-24 04:00:00-05:00,2024-07-24 04:00:00-05:00,2024-07-24 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.19
2024-07-24 05:00:00-05:00,2024-07-24 05:00:00-05:00,2024-07-24 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.49
2024-07-24 06:00:00-05:00,2024-07-24 06:00:00-05:00,2024-07-24 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,24.08
2024-07-24 07:00:00-05:00,2024-07-24 07:00:00-05:00,2024-07-24 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.61
2024-07-24 08:00:00-05:00,2024-07-24 08:00:00-05:00,2024-07-24 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.02
2024-07-24 09:00:00-05:00,2024-07-24 09:00:00-05:00,2024-07-24 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,22.97
2024-07-24 10:00:00-05:00,2024-07-24 10:00:00-05:00,2024-07-24 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.1
2024-07-24 11:00:00-05:00,2024-07-24 11:00:00-05:00,2024-07-24 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,27.26
2024-07-24 12:00:00-05:00,2024-07-24 12:00:00-05:00,2024-07-24 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.23
2024-07-24 13:00:00-05:00,2024-07-24 13:00:00-05:00,2024-07-24 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.17
2024-07-24 14:00:00-05:00,2024-07-24 14:00:00-05:00,2024-07-24 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.94
2024-07-24 15:00:00-05:00,2024-07-24 15:00:00-05:00,2024-07-24 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.54
2024-07-24 16:00:00-05:00,2024-07-24 16:00:00-05:00,2024-07-24 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,35.38
2024-07-24 17:00:00-05:00,2024-07-24 17:00:00-05:00,2024-07-24 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.86
2024-07-24 18:00:00-05:00,2024-07-24 18:00:00-05:00,2024-07-24 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.61
2024-07-24 19:00:00-05:00,2024-07-24 19:00:00-05:00,2024-07-24 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,39.25
2024-07-24 20:00:00-05:00,2024-07-24 20:00:00-05:00,2024-07-24 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,29.13
2024-07-24 21:00:00-05:00,2024-07-24 21:00:00-05:00,2024-07-24 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,11.85
2024-07-24 22:00:00-05:00,2024-07-24 22:00:00-05:00,2024-07-24 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.03
2024-07-24 23:00:00-05:00,2024-07-24 23:00:00-05:00,2024-07-25 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.28
2024-07-25 00:00:00-05:00,2024-07-25 00:00:00-05:00,2024-07-25 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,12.84
2024-07-25 01:00:00-05:00,2024-07-25 01:00:00-05:00,2024-07-25 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,10.48
2024-07-25 02:00:00-05:00,2024-07-25 02:00:00-05:00,2024-07-25 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,7.93
2024-07-25 03:00:00-05:00,2024-07-25 03:00:00-05:00,2024-07-25 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,3.03
2024-07-25 04:00:00-05:00,2024-07-25 04:00:00-05:00,2024-07-25 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,8.01
2024-07-25 05:00:00-05:00,2024-07-25 05:00:00-05:00,2024-07-25 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,6.57
2024-07-25 06:00:00-05:00,2024-07-25 06:00:00-05:00,2024-07-25 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.16
2024-07-25 07:00:00-05:00,2024-07-25 07:00:00-05:00,2024-07-25 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.94
2024-07-25 08:00:00-05:00,2024-07-25 08:00:00-05:00,2024-07-25 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.01
2024-07-25 09:00:00-05:00,2024-07-25 09:00:00-05:00,2024-07-25 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.64
2024-07-25 10:00:00-05:00,2024-07-25 10:00:00-05:00,2024-07-25 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.3
2024-07-25 11:00:00-05:00,2024-07-25 11:00:00-05:00,2024-07-25 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,24.42
2024-07-25 12:00:00-05:00,2024-07-25 12:00:00-05:00,2024-07-25 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.42
2024-07-25 13:00:00-05:00,2024-07-25 13:00:00-05:00,2024-07-25 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.79
2024-07-25 14:00:00-05:00,2024-07-25 14:00:00-05:00,2024-07-25 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,28.11
2024-07-25 15:00:00-05:00,2024-07-25 15:00:00-05:00,2024-07-25 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,28.7
2024-07-25 16:00:00-05:00,2024-07-25 16:00:00-05:00,2024-07-25 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,29.8
2024-07-25 17:00:00-05:00,2024-07-25 17:00:00-05:00,2024-07-25 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,29.34
2024-07-25 18:00:00-05:00,2024-07-25 18:00:00-05:00,2024-07-25 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.61
2024-07-25 19:00:00-05:00,2024-07-25 19:00:00-05:00,2024-07-25 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,46.87
2024-07-25 20:00:00-05:00,2024-07-25 20:00:00-05:00,2024-07-25 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,29.93
2024-07-25 21:00:00-05:00,2024-07-25 21:00:00-05:00,2024-07-25 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,12.47
2024-07-25 22:00:00-05:00,2024-07-25 22:00:00-05:00,2024-07-25 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,11.55
2024-07-25 23:00:00-05:00,2024-07-25 23:00:00-05:00,2024-07-26 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,12.94
2024-07-26 00:00:00-05:00,2024-07-26 00:00:00-05:00,2024-07-26 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,14.81
2024-07-26 01:00:00-05:00,2024-07-26 01:00:00-05:00,2024-07-26 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,13.37
2024-07-26 02:00:00-05:00,2024-07-26 02:00:00-05:00,2024-07-26 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,13.76
2024-07-26 03:00:00-05:00,2024-07-26 03:00:00-05:00,2024-07-26 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,14.8
2024-07-26 04:00:00-05:00,2024-07-26 04:00:00-05:00,2024-07-26 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.97
2024-07-26 05:00:00-05:00,2024-07-26 05:00:00-05:00,2024-07-26 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.46
2024-07-26 06:00:00-05:00,2024-07-26 06:00:00-05:00,2024-07-26 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.92
2024-07-26 07:00:00-05:00,2024-07-26 07:00:00-05:00,2024-07-26 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,24.67
2024-07-26 08:00:00-05:00,2024-07-26 08:00:00-05:00,2024-07-26 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.08
2024-07-26 09:00:00-05:00,2024-07-26 09:00:00-05:00,2024-07-26 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.64
2024-07-26 10:00:00-05:00,2024-07-26 10:00:00-05:00,2024-07-26 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.57
2024-07-26 11:00:00-05:00,2024-07-26 11:00:00-05:00,2024-07-26 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,27.02
2024-07-26 12:00:00-05:00,2024-07-26 12:00:00-05:00,2024-07-26 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.71
2024-07-26 13:00:00-05:00,2024-07-26 13:00:00-05:00,2024-07-26 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,38.02
2024-07-26 14:00:00-05:00,2024-07-26 14:00:00-05:00,2024-07-26 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,38.73
2024-07-26 15:00:00-05:00,2024-07-26 15:00:00-05:00,2024-07-26 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,38.59
2024-07-26 16:00:00-05:00,2024-07-26 16:00:00-05:00,2024-07-26 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,36.95
2024-07-26 17:00:00-05:00,2024-07-26 17:00:00-05:00,2024-07-26 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.04
2024-07-26 18:00:00-05:00,2024-07-26 18:00:00-05:00,2024-07-26 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,28.44
2024-07-26 19:00:00-05:00,2024-07-26 19:00:00-05:00,2024-07-26 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,50.66
2024-07-26 20:00:00-05:00,2024-07-26 20:00:00-05:00,2024-07-26 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,38.09
2024-07-26 21:00:00-05:00,2024-07-26 21:00:00-05:00,2024-07-26 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.05
2024-07-26 22:00:00-05:00,2024-07-26 22:00:00-05:00,2024-07-26 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.61
2024-07-26 23:00:00-05:00,2024-07-26 23:00:00-05:00,2024-07-27 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.04
2024-07-27 00:00:00-05:00,2024-07-27 00:00:00-05:00,2024-07-27 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.41
2024-07-27 01:00:00-05:00,2024-07-27 01:00:00-05:00,2024-07-27 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.54
2024-07-27 02:00:00-05:00,2024-07-27 02:00:00-05:00,2024-07-27 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.16
2024-07-27 03:00:00-05:00,2024-07-27 03:00:00-05:00,2024-07-27 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,14.92
2024-07-27 04:00:00-05:00,2024-07-27 04:00:00-05:00,2024-07-27 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.36
2024-07-27 05:00:00-05:00,2024-07-27 05:00:00-05:00,2024-07-27 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.13
2024-07-27 06:00:00-05:00,2024-07-27 06:00:00-05:00,2024-07-27 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,14.15
2024-07-27 07:00:00-05:00,2024-07-27 07:00:00-05:00,2024-07-27 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,14.97
2024-07-27 08:00:00-05:00,2024-07-27 08:00:00-05:00,2024-07-27 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.27
2024-07-27 09:00:00-05:00,2024-07-27 09:00:00-05:00,2024-07-27 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,17.0
2024-07-27 10:00:00-05:00,2024-07-27 10:00:00-05:00,2024-07-27 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.37
2024-07-27 11:00:00-05:00,2024-07-27 11:00:00-05:00,2024-07-27 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.74
2024-07-27 12:00:00-05:00,2024-07-27 12:00:00-05:00,2024-07-27 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,22.36
2024-07-27 13:00:00-05:00,2024-07-27 13:00:00-05:00,2024-07-27 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.62
2024-07-27 14:00:00-05:00,2024-07-27 14:00:00-05:00,2024-07-27 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.26
